"place","date","amount"
"29225",2020-03-26,20.05
"29225",2020-03-30,10.05
"29225",2020-04-06,10.05
"29225",2020-04-09,10.05
"29225",2020-04-12,10.05
"29227",2020-04-01,10.05
"29227",2020-05-10,10.05
"29227",2020-05-13,10.05
"29227",2020-05-19,10.05
"29227",2020-07-15,10.05
"29229",2020-03-22,10.05
"29229",2020-03-24,20.05
"29229",2020-03-25,10.05
"29229",2020-03-28,20.05
"29229",2020-04-01,10.05
"29510",2020-03-11,10.05
"29510",2020-03-13,10.05
"29510",2020-03-14,30.05
"29510",2020-03-15,20.05
"29510",2020-03-16,30.05
"30001",2020-03-30,10.05
"30001",2020-06-30,10.05
"30001",2020-07-04,10.05
"30001",2020-07-07,20.05
"30001",2020-07-10,10.05
"30003",2020-04-05,10.05
"30003",2020-04-09,10.05
"30003",2020-04-11,10.05
"30003",2020-05-07,10.05
"30003",2020-05-10,40.05
"30005",2020-07-11,10.05
"30005",2020-07-12,30.05
"30005",2020-07-16,20.05
"30005",2020-07-18,10.05
"30007",2020-03-12,10.05
"30007",2020-03-20,10.05
"30007",2020-03-24,10.05
"30007",2020-03-30,10.05
"30007",2020-06-16,10.05
"30009",2020-03-28,10.05
"30009",2020-04-02,10.05
"30009",2020-04-03,10.05
"30009",2020-04-05,30.05
"30009",2020-06-12,10.05
"30013",2020-03-17,30.05
"30013",2020-03-21,20.05
"30013",2020-03-22,10.05
"30013",2020-03-23,10.05
"30013",2020-03-26,20.05
"30015",2020-07-16,30.05
"30015",2020-07-26,30.05
"30017",2020-06-07,10.05
"30017",2020-06-08,20.05
"30017",2020-06-09,50.05
"30017",2020-06-10,30.05
"30017",2020-06-11,20.05
"30019",2020-07-20,10.05
"30019",2020-07-24,10.05
"30021",2020-06-15,10.05
"30021",2020-06-18,10.05
"30021",2020-06-19,10.05
"30021",2020-06-20,50.05
"30021",2020-07-20,20.05
"30023",2020-03-24,10.05
"30023",2020-03-25,10.05
"30023",2020-03-26,10.05
"30023",2020-06-25,10.05
"30023",2020-07-06,20.05
"30025",2020-07-07,10.05
"30025",2020-07-20,10.05
"30027",2020-06-13,20.05
"30027",2020-07-11,20.05
"30027",2020-07-23,10.05
"30027",2020-07-25,10.05
"30029",2020-03-15,20.05
"30029",2020-03-19,20.05
"30029",2020-03-20,10.05
"30029",2020-03-22,10.05
"30029",2020-03-24,10.05
"30031",2020-03-09,10.05
"30031",2020-03-13,20.05
"30031",2020-03-16,40.05
"30031",2020-03-17,30.05
"30031",2020-03-19,60.05
"30033",2020-07-08,10.05
"30033",2020-07-10,80.05
"30033",2020-07-13,10.05
"30033",2020-07-14,10.05
"30033",2020-07-17,10.05
"30035",2020-03-29,10.05
"30035",2020-04-03,10.05
"30035",2020-04-04,10.05
"30035",2020-04-08,10.05
"30035",2020-04-21,20.05
"30037",2020-04-06,10.05
"30037",2020-04-12,20.05
"30039",2020-06-20,10.05
"30039",2020-06-22,10.05
"30039",2020-06-24,10.05
"30039",2020-06-26,10.05
"30039",2020-07-03,10.05
"30041",2020-03-20,10.05
"30041",2020-06-30,10.05
"30041",2020-07-02,50.05
"30041",2020-07-04,10.05
"30041",2020-07-05,50.05
"30043",2020-03-20,10.05
"30043",2020-03-23,10.05
"30043",2020-05-06,10.05
"30043",2020-07-03,20.05
"30043",2020-07-05,10.05
"30045",2020-07-17,10.05
"30045",2020-07-25,20.05
"30047",2020-03-22,10.05
"30047",2020-03-24,10.05
"30047",2020-03-25,10.05
"30047",2020-03-27,10.05
"30047",2020-04-02,10.05
"30049",2020-03-15,20.05
"30049",2020-03-16,10.05
"30049",2020-03-21,20.05
"30049",2020-03-22,30.05
"30049",2020-03-23,10.05
"30051",2020-03-27,10.05
"30053",2020-03-21,10.05
"30053",2020-03-23,20.05
"30053",2020-03-25,10.05
"30053",2020-03-26,10.05
"30053",2020-03-28,10.05
"30055",2020-07-24,10.05
"30057",2020-03-15,10.05
"30057",2020-03-20,10.05
"30057",2020-03-23,10.05
"30057",2020-03-24,10.05
"30057",2020-03-26,20.05
"30059",2020-03-21,10.05
"30059",2020-06-25,10.05
"30059",2020-07-03,20.05
"30063",2020-03-10,20.05
"30063",2020-03-12,10.05
"30063",2020-03-19,30.05
"30063",2020-03-21,10.05
"30063",2020-03-22,10.05
"30065",2020-03-26,10.05
"30065",2020-07-24,10.05
"30067",2020-03-22,10.05
"30067",2020-03-24,10.05
"30067",2020-03-26,10.05
"30067",2020-03-28,30.05
"30067",2020-04-03,10.05
"30073",2020-04-10,10.05
"30073",2020-04-14,10.05
"30073",2020-07-12,30.05
"30073",2020-07-16,20.05
"30073",2020-07-17,10.05
"30075",2020-07-18,10.05
"30077",2020-07-24,10.05
"30077",2020-07-25,10.05
"30081",2020-03-16,10.05
"30081",2020-03-30,10.05
"30081",2020-04-03,10.05
"30081",2020-04-08,20.05
"30081",2020-05-13,10.05
"30083",2020-04-03,20.05
"30083",2020-04-06,10.05
"30083",2020-06-13,20.05
"30083",2020-06-15,10.05
"30083",2020-06-16,20.05
"30085",2020-03-15,10.05
"30085",2020-04-03,10.05
"30085",2020-04-06,10.05
"30085",2020-04-10,10.05
"30085",2020-04-12,20.05
"30087",2020-05-28,10.05
"30087",2020-06-14,20.05
"30087",2020-06-15,40.05
"30087",2020-06-19,20.05
"30087",2020-06-26,10.05
"30089",2020-07-09,30.05
"30089",2020-07-12,10.05
"30089",2020-07-16,10.05
"30089",2020-07-18,20.05
"30089",2020-07-23,20.05
"30091",2020-06-28,10.05
"30091",2020-07-09,10.05
"30091",2020-07-17,10.05
"30093",2020-03-09,10.05
"30093",2020-03-16,10.05
"30093",2020-03-20,20.05
"30093",2020-03-21,10.05
"30093",2020-03-22,30.05
"30095",2020-04-04,10.05
"30095",2020-06-03,10.05
"30095",2020-06-10,10.05
"30095",2020-06-17,10.05
"30095",2020-06-24,10.05
"30097",2020-07-10,10.05
"30097",2020-07-12,10.05
"30097",2020-07-16,10.05
"30097",2020-07-17,10.05
"30099",2020-06-27,50.05
"30099",2020-06-29,50.05
"30099",2020-07-05,20.05
"30099",2020-07-06,20.05
"30099",2020-07-07,10.05
"30101",2020-03-21,10.05
"30101",2020-03-22,10.05
"30101",2020-03-23,30.05
"30101",2020-03-25,10.05
"30101",2020-03-30,60.05
"30103",2020-06-20,20.05
"30105",2020-06-13,10.05
"30105",2020-06-24,10.05
"30105",2020-06-25,10.05
"30105",2020-06-26,10.05
"30105",2020-07-14,10.05
"30107",2020-04-19,10.05
"30107",2020-07-02,10.05
"30107",2020-07-25,10.05
"30109",2020-07-09,10.05
"30111",2020-03-09,10.05
"30111",2020-03-12,10.05
"30111",2020-03-15,30.05
"30111",2020-03-17,10.05
"30111",2020-03-19,10.05
"31001",2020-03-14,10.05
"31001",2020-03-23,10.05
"31001",2020-03-25,10.05
"31001",2020-03-27,10.05
"31001",2020-03-28,20.05
"31003",2020-03-26,10.05
"31003",2020-04-20,10.05
"31003",2020-04-26,10.05
"31003",2020-04-29,10.05
"31003",2020-05-03,10.05
"31007",2020-06-06,10.05
"31007",2020-06-28,10.05
"31011",2020-04-30,20.05
"31011",2020-05-09,10.05
"31011",2020-05-23,10.05
"31011",2020-05-24,10.05
"31011",2020-05-25,10.05
"31013",2020-04-06,10.05
"31013",2020-05-19,10.05
"31013",2020-06-02,10.05
"31013",2020-07-04,10.05
"31013",2020-07-15,30.05
"31015",2020-05-27,10.05
"31019",2020-03-16,10.05
"31019",2020-03-17,10.05
"31019",2020-03-22,20.05
"31019",2020-03-24,10.05
"31019",2020-03-25,10.05
"31021",2020-04-04,10.05
"31021",2020-04-21,10.05
"31021",2020-04-25,10.05
"31021",2020-04-27,10.05
"31021",2020-04-28,10.05
"31023",2020-04-13,10.05
"31023",2020-04-21,10.05
"31023",2020-04-25,20.05
"31023",2020-04-26,10.05
"31023",2020-04-27,10.05
"31025",2020-03-08,10.05
"31025",2020-03-19,10.05
"31025",2020-04-03,10.05
"31025",2020-04-14,10.05
"31025",2020-04-24,10.05
"31027",2020-04-22,20.05
"31027",2020-04-25,20.05
"31027",2020-05-02,10.05
"31027",2020-05-05,10.05
"31027",2020-05-17,10.05
"31029",2020-05-19,10.05
"31029",2020-07-15,30.05
"31029",2020-07-26,20.05
"31031",2020-03-30,10.05
"31031",2020-06-27,10.05
"31031",2020-07-06,10.05
"31031",2020-07-20,10.05
"31033",2020-04-01,10.05
"31033",2020-04-06,10.05
"31033",2020-04-11,10.05
"31033",2020-04-13,10.05
"31033",2020-04-17,10.05
"31035",2020-04-06,20.05
"31035",2020-04-13,10.05
"31035",2020-04-14,10.05
"31035",2020-04-20,10.05
"31035",2020-04-24,40.05
"31037",2020-03-29,10.05
"31037",2020-03-31,10.05
"31037",2020-04-02,10.05
"31037",2020-04-06,10.05
"31037",2020-04-15,10.05
"31039",2020-03-27,10.05
"31039",2020-03-31,10.05
"31039",2020-04-18,10.05
"31039",2020-04-22,10.05
"31039",2020-04-24,10.05
"31041",2020-04-01,10.05
"31041",2020-04-03,20.05
"31041",2020-04-06,100.05
"31041",2020-04-08,60.05
"31041",2020-04-14,10.05
"31043",2020-04-08,20.05
"31043",2020-04-11,10.05
"31043",2020-04-12,60.05
"31043",2020-04-13,130.05
"31043",2020-04-14,70.05
"31045",2020-05-04,10.05
"31045",2020-06-14,10.05
"31045",2020-06-25,10.05
"31045",2020-06-26,10.05
"31045",2020-07-25,10.05
"31047",2020-03-23,10.05
"31047",2020-04-04,10.05
"31047",2020-04-05,10.05
"31047",2020-04-07,90.05
"31047",2020-04-08,10.05
"31049",2020-07-09,10.05
"31051",2020-04-15,10.05
"31051",2020-04-20,10.05
"31051",2020-04-22,10.05
"31051",2020-04-24,20.05
"31051",2020-04-25,20.05
"31053",2020-03-23,20.05
"31053",2020-03-25,10.05
"31053",2020-03-27,10.05
"31053",2020-03-29,10.05
"31053",2020-03-30,10.05
"31055",2020-03-01,10.05
"31055",2020-03-04,20.05
"31055",2020-03-06,10.05
"31055",2020-03-07,50.05
"31055",2020-03-08,30.05
"31057",2020-07-23,10.05
"31059",2020-04-17,10.05
"31059",2020-04-27,10.05
"31059",2020-04-30,10.05
"31059",2020-05-09,10.05
"31059",2020-05-15,10.05
"31061",2020-04-06,20.05
"31061",2020-04-08,10.05
"31061",2020-04-25,20.05
"31061",2020-05-16,10.05
"31061",2020-06-27,10.05
"31063",2020-04-25,10.05
"31063",2020-07-06,10.05
"31063",2020-07-16,10.05
"31065",2020-04-14,20.05
"31065",2020-04-24,10.05
"31065",2020-04-27,10.05
"31065",2020-05-10,10.05
"31065",2020-05-12,10.05
"31067",2020-03-28,10.05
"31067",2020-03-29,10.05
"31067",2020-03-31,70.05
"31067",2020-04-02,140.05
"31067",2020-04-04,10.05
"31069",2020-05-27,20.05
"31069",2020-05-29,20.05
"31071",2020-05-31,10.05
"31071",2020-07-05,10.05
"31071",2020-07-07,10.05
"31073",2020-03-24,10.05
"31073",2020-04-13,20.05
"31073",2020-04-14,20.05
"31073",2020-04-15,10.05
"31073",2020-04-17,10.05
"31077",2020-04-18,10.05
"31077",2020-04-22,10.05
"31077",2020-05-31,10.05
"31077",2020-07-01,20.05
"31077",2020-07-13,10.05
"31079",2020-03-23,30.05
"31079",2020-03-25,30.05
"31079",2020-03-26,20.05
"31079",2020-03-27,70.05
"31079",2020-03-28,20.05
"31081",2020-03-28,20.05
"31081",2020-03-29,10.05
"31081",2020-03-30,10.05
"31081",2020-03-31,20.05
"31081",2020-04-02,10.05
"31083",2020-06-18,10.05
"31087",2020-04-25,10.05
"31089",2020-04-28,10.05
"31089",2020-06-17,10.05
"31089",2020-06-18,10.05
"31089",2020-07-03,10.05
"31089",2020-07-18,20.05
"31091",2020-06-26,10.05
"31091",2020-07-01,10.05
"31091",2020-07-15,10.05
"31091",2020-07-16,10.05
"31093",2020-04-12,20.05
"31093",2020-04-14,10.05
"31093",2020-04-16,10.05
"31093",2020-04-17,10.05
"31093",2020-04-18,40.05
"31095",2020-04-21,10.05
"31095",2020-04-22,10.05
"31095",2020-04-23,10.05
"31095",2020-04-25,10.05
"31095",2020-05-06,10.05
"31097",2020-04-03,10.05
"31097",2020-04-13,10.05
"31097",2020-04-21,20.05
"31097",2020-05-03,10.05
"31097",2020-05-10,10.05
"31099",2020-03-22,10.05
"31099",2020-03-31,10.05
"31099",2020-04-03,10.05
"31099",2020-04-14,10.05
"31099",2020-04-30,10.05
"31101",2020-04-27,10.05
"31101",2020-05-03,10.05
"31101",2020-06-22,10.05
"31101",2020-06-24,10.05
"31101",2020-07-08,20.05
"31105",2020-03-27,10.05
"31105",2020-03-28,20.05
"31105",2020-03-29,20.05
"31105",2020-04-01,30.05
"31105",2020-06-21,10.05
"31107",2020-03-06,10.05
"31107",2020-03-12,10.05
"31107",2020-04-30,20.05
"31107",2020-05-01,10.05
"31107",2020-05-05,10.05
"31109",2020-03-15,10.05
"31109",2020-03-16,10.05
"31109",2020-03-20,10.05
"31109",2020-03-23,10.05
"31109",2020-03-25,40.05
"31111",2020-03-13,10.05
"31111",2020-03-15,20.05
"31111",2020-03-25,20.05
"31111",2020-03-27,40.05
"31111",2020-03-28,20.05
"31117",2020-07-05,30.05
"31117",2020-07-16,10.05
"31119",2020-03-19,10.05
"31119",2020-03-25,10.05
"31119",2020-03-27,10.05
"31119",2020-03-28,10.05
"31119",2020-03-29,10.05
"31121",2020-03-30,20.05
"31121",2020-04-11,30.05
"31121",2020-04-13,10.05
"31121",2020-04-14,10.05
"31121",2020-04-15,20.05
"31123",2020-04-11,10.05
"31123",2020-04-29,20.05
"31123",2020-05-01,40.05
"31123",2020-05-03,10.05
"31123",2020-05-04,10.05
"31125",2020-04-12,10.05
"31125",2020-04-25,10.05
"31125",2020-04-27,10.05
"31125",2020-04-29,10.05
"31125",2020-07-05,10.05
"31127",2020-03-15,10.05
"31127",2020-05-08,10.05
"31127",2020-05-13,10.05
"31127",2020-05-28,10.05
"31127",2020-06-14,10.05
"31129",2020-05-11,10.05
"31129",2020-07-07,10.05
"31129",2020-07-08,10.05
"31129",2020-07-16,20.05
"31131",2020-03-28,10.05
"31131",2020-04-26,10.05
"31131",2020-05-08,20.05
"31131",2020-05-09,10.05
"31131",2020-05-12,10.05
"31133",2020-07-06,10.05
"31133",2020-07-18,10.05
"31133",2020-07-20,30.05
"31133",2020-07-23,10.05
"31133",2020-07-26,10.05
"31135",2020-07-15,70.05
"31135",2020-07-16,10.05
"31135",2020-07-21,10.05
"31135",2020-07-22,10.05
"31135",2020-07-24,10.05
"31137",2020-03-31,10.05
"31137",2020-04-22,10.05
"31137",2020-04-25,30.05
"31137",2020-04-26,10.05
"31137",2020-05-02,20.05
"31139",2020-04-06,10.05
"31139",2020-05-16,10.05
"31139",2020-05-21,10.05
"31139",2020-05-23,20.05
"31139",2020-05-25,10.05
"31141",2020-03-25,10.05
"31141",2020-03-27,10.05
"31141",2020-03-28,10.05
"31141",2020-03-30,10.05
"31141",2020-03-31,10.05
"31143",2020-04-04,10.05
"31143",2020-04-08,10.05
"31143",2020-04-11,10.05
"31143",2020-04-12,10.05
"31143",2020-04-13,10.05
"31145",2020-04-13,10.05
"31145",2020-04-22,10.05
"31145",2020-04-25,10.05
"31145",2020-04-29,10.05
"31145",2020-05-01,10.05
"31147",2020-05-08,10.05
"31147",2020-06-13,10.05
"31147",2020-06-14,30.05
"31147",2020-07-04,10.05
"31147",2020-07-06,20.05
"31149",2020-06-19,10.05
"31149",2020-06-28,10.05
"31151",2020-04-10,10.05
"31151",2020-04-12,20.05
"31151",2020-04-13,10.05
"31151",2020-04-14,30.05
"31151",2020-04-15,10.05
"31153",2020-03-12,10.05
"31153",2020-03-15,10.05
"31153",2020-03-17,30.05
"31153",2020-03-19,30.05
"31153",2020-03-22,20.05
"31155",2020-03-19,10.05
"31155",2020-03-21,10.05
"31155",2020-03-28,10.05
"31155",2020-03-30,10.05
"31155",2020-04-06,10.05
"31157",2020-03-25,10.05
"31157",2020-03-27,20.05
"31157",2020-04-01,30.05
"31157",2020-04-03,40.05
"31157",2020-04-06,20.05
"31159",2020-03-31,10.05
"31159",2020-04-14,10.05
"31159",2020-04-16,20.05
"31159",2020-04-18,10.05
"31159",2020-04-19,10.05
"31161",2020-06-21,20.05
"31161",2020-06-24,20.05
"31161",2020-06-27,10.05
"31161",2020-06-28,30.05
"31161",2020-07-19,10.05
"31163",2020-04-19,10.05
"31163",2020-04-26,10.05
"31163",2020-05-20,10.05
"31163",2020-05-21,10.05
"31163",2020-06-10,10.05
"31165",2020-06-06,10.05
"31165",2020-06-18,20.05
"31165",2020-06-20,10.05
"31165",2020-06-21,10.05
"31167",2020-04-01,10.05
"31167",2020-04-14,10.05
"31167",2020-04-24,20.05
"31167",2020-04-25,10.05
"31167",2020-04-29,20.05
"31169",2020-05-24,10.05
"31169",2020-07-03,30.05
"31169",2020-07-04,30.05
"31169",2020-07-06,20.05
"31169",2020-07-08,10.05
"31171",2020-05-01,10.05
"31173",2020-04-18,10.05
"31173",2020-04-23,20.05
"31173",2020-04-24,10.05
"31173",2020-04-26,10.05
"31173",2020-04-27,10.05
"31175",2020-04-22,10.05
"31175",2020-05-08,10.05
"31175",2020-05-09,10.05
"31175",2020-05-24,10.05
"31175",2020-05-30,10.05
"31177",2020-03-19,30.05
"31177",2020-03-21,10.05
"31177",2020-03-22,10.05
"31177",2020-03-25,40.05
"31177",2020-03-26,100.05
"31179",2020-04-06,10.05
"31179",2020-05-04,10.05
"31179",2020-05-08,10.05
"31179",2020-05-10,10.05
"31179",2020-05-16,30.05
"31181",2020-04-05,10.05
"31181",2020-04-14,10.05
"31181",2020-04-19,10.05
"31181",2020-04-25,10.05
"31181",2020-04-26,10.05
"31183",2020-07-20,10.05
"31183",2020-07-24,10.05
"31185",2020-03-25,10.05
"31185",2020-04-03,10.05
"31185",2020-04-05,10.05
"31185",2020-04-08,10.05
"31185",2020-04-11,10.05
"32001",2020-04-11,10.05
"32001",2020-04-13,20.05
"32001",2020-05-07,20.05
"32001",2020-05-14,10.05
"32001",2020-05-21,10.05
"32003",2020-02-29,10.05
"32003",2020-03-03,10.05
"32003",2020-03-06,30.05
"32003",2020-03-07,30.05
"32003",2020-03-08,80.05
"32005",2020-03-19,20.05
"32005",2020-03-20,10.05
"32005",2020-03-23,20.05
"32005",2020-03-26,10.05
"32005",2020-03-29,10.05
"32007",2020-03-15,10.05
"32007",2020-03-18,10.05
"32007",2020-03-24,10.05
"32007",2020-03-26,20.05
"32007",2020-03-29,20.05
"32011",2020-06-21,10.05
"32011",2020-07-14,10.05
"32013",2020-03-22,10.05
"32013",2020-03-26,20.05
"32013",2020-03-27,20.05
"32013",2020-03-29,20.05
"32013",2020-03-30,20.05
"32015",2020-04-17,10.05
"32015",2020-04-23,60.05
"32015",2020-04-29,60.05
"32015",2020-05-01,10.05
"32015",2020-05-04,30.05
"32017",2020-05-01,10.05
"32017",2020-05-07,10.05
"32017",2020-07-11,10.05
"32019",2020-03-20,10.05
"32019",2020-03-29,10.05
"32019",2020-03-30,10.05
"32019",2020-04-03,10.05
"32019",2020-04-05,20.05
"32021",2020-04-17,20.05
"32021",2020-04-23,20.05
"32021",2020-06-24,10.05
"32021",2020-07-05,10.05
"32021",2020-07-10,20.05
"32023",2020-03-19,10.05
"32023",2020-03-27,30.05
"32023",2020-03-29,20.05
"32023",2020-03-30,10.05
"32023",2020-04-04,30.05
"32027",2020-05-28,20.05
"32027",2020-06-04,10.05
"32027",2020-06-05,10.05
"32027",2020-06-07,10.05
"32027",2020-06-18,10.05
"32029",2020-05-09,10.05
"32029",2020-06-19,10.05
"32029",2020-07-19,10.05
"32029",2020-07-24,10.05
"32031",2020-03-01,10.05
"32031",2020-03-03,10.05
"32031",2020-03-09,20.05
"32031",2020-03-11,50.05
"32031",2020-03-12,30.05
"32033",2020-03-26,10.05
"32033",2020-04-09,20.05
"32033",2020-06-24,10.05
"32033",2020-06-27,10.05
"32033",2020-06-28,10.05
"32510",2020-03-11,10.05
"32510",2020-03-15,10.05
"32510",2020-03-23,30.05
"32510",2020-03-30,50.05
"32510",2020-04-01,10.05
"33001",2020-03-18,40.05
"33001",2020-03-19,30.05
"33001",2020-03-21,10.05
"33001",2020-03-23,10.05
"33001",2020-03-26,30.05
"33003",2020-03-11,10.05
"33003",2020-03-13,30.05
"33003",2020-03-15,10.05
"33003",2020-03-17,10.05
"33003",2020-03-19,10.05
"33005",2020-03-15,10.05
"33005",2020-03-22,10.05
"33005",2020-03-25,10.05
"33005",2020-03-26,10.05
"33005",2020-03-28,40.05
"33007",2020-03-30,10.05
"33007",2020-04-06,10.05
"33007",2020-05-10,20.05
"33007",2020-05-21,10.05
"33007",2020-06-03,10.05
"33009",2020-02-26,10.05
"33009",2020-02-27,10.05
"33009",2020-03-03,10.05
"33009",2020-03-11,20.05
"33009",2020-03-12,20.05
"33011",2020-03-11,10.05
"33011",2020-03-12,30.05
"33011",2020-03-13,40.05
"33011",2020-03-15,30.05
"33011",2020-03-17,40.05
"33013",2020-03-13,10.05
"33013",2020-03-15,10.05
"33013",2020-03-16,20.05
"33013",2020-03-21,10.05
"33013",2020-03-22,20.05
"33015",2020-03-03,10.05
"33015",2020-03-06,10.05
"33015",2020-03-07,10.05
"33015",2020-03-09,10.05
"33015",2020-03-11,60.05
"33017",2020-03-16,10.05
"33017",2020-03-17,20.05
"33017",2020-03-19,10.05
"33017",2020-03-20,10.05
"33017",2020-03-21,20.05
"33019",2020-03-17,10.05
"33019",2020-03-22,10.05
"33019",2020-03-25,10.05
"33019",2020-03-26,10.05
"33019",2020-03-28,10.05
"34001",2020-03-13,30.05
"34001",2020-03-16,10.05
"34001",2020-03-17,10.05
"34001",2020-03-18,10.05
"34001",2020-03-20,60.05
"34003",2020-02-29,20.05
"34003",2020-03-02,20.05
"34003",2020-03-05,30.05
"34003",2020-03-06,40.05
"34003",2020-03-07,20.05
"34005",2020-03-05,20.05
"34005",2020-03-08,10.05
"34005",2020-03-11,20.05
"34005",2020-03-13,50.05
"34005",2020-03-14,40.05
"34007",2020-03-05,10.05
"34007",2020-03-09,10.05
"34007",2020-03-11,10.05
"34007",2020-03-13,50.05
"34007",2020-03-14,50.05
"34009",2020-03-14,10.05
"34009",2020-03-16,10.05
"34009",2020-03-19,10.05
"34009",2020-03-20,10.05
"34009",2020-03-21,20.05
"34011",2020-03-15,10.05
"34011",2020-03-19,10.05
"34011",2020-03-20,10.05
"34011",2020-03-21,10.05
"34011",2020-03-22,50.05
"34013",2020-03-07,10.05
"34013",2020-03-08,20.05
"34013",2020-03-09,40.05
"34013",2020-03-11,130.05
"34013",2020-03-12,120.05
"34015",2020-03-12,20.05
"34015",2020-03-15,30.05
"34015",2020-03-16,10.05
"34015",2020-03-17,20.05
"34015",2020-03-18,50.05
"34017",2020-03-03,10.05
"34017",2020-03-08,30.05
"34017",2020-03-09,10.05
"34017",2020-03-11,140.05
"34017",2020-03-12,50.05
"34019",2020-03-10,10.05
"34019",2020-03-12,30.05
"34019",2020-03-13,20.05
"34019",2020-03-14,20.05
"34019",2020-03-15,30.05
"34021",2020-03-08,10.05
"34021",2020-03-11,50.05
"34021",2020-03-12,30.05
"34021",2020-03-13,60.05
"34021",2020-03-14,50.05
"34023",2020-03-06,20.05
"34023",2020-03-08,40.05
"34023",2020-03-09,40.05
"34023",2020-03-11,70.05
"34023",2020-03-12,50.05
"34025",2020-03-05,20.05
"34025",2020-03-06,20.05
"34025",2020-03-07,10.05
"34025",2020-03-08,30.05
"34025",2020-03-11,60.05
"34027",2020-03-07,10.05
"34027",2020-03-08,20.05
"34027",2020-03-11,30.05
"34027",2020-03-12,10.05
"34027",2020-03-13,120.05
"34029",2020-03-08,10.05
"34029",2020-03-11,20.05
"34029",2020-03-12,10.05
"34029",2020-03-13,40.05
"34029",2020-03-14,250.05
"34031",2020-03-05,10.05
"34031",2020-03-08,10.05
"34031",2020-03-11,60.05
"34031",2020-03-12,20.05
"34031",2020-03-13,80.05
"34033",2020-03-17,10.05
"34033",2020-03-21,10.05
"34033",2020-03-22,10.05
"34033",2020-03-26,90.05
"34033",2020-03-27,70.05
"34035",2020-03-07,10.05
"34035",2020-03-11,40.05
"34035",2020-03-12,20.05
"34035",2020-03-13,90.05
"34035",2020-03-14,50.05
"34037",2020-03-14,20.05
"34037",2020-03-15,10.05
"34037",2020-03-16,30.05
"34037",2020-03-17,60.05
"34037",2020-03-18,30.05
"34039",2020-03-05,10.05
"34039",2020-03-10,20.05
"34039",2020-03-11,50.05
"34039",2020-03-12,70.05
"34039",2020-03-13,110.05
"34041",2020-03-13,10.05
"34041",2020-03-14,20.05
"34041",2020-03-16,20.05
"34041",2020-03-17,40.05
"34041",2020-03-18,30.05
"35001",2020-03-06,10.05
"35001",2020-03-07,10.05
"35001",2020-03-08,30.05
"35001",2020-03-09,10.05
"35001",2020-03-11,80.05
"35003",2020-03-30,10.05
"35003",2020-05-01,10.05
"35003",2020-07-06,10.05
"35003",2020-07-11,10.05
"35005",2020-03-18,40.05
"35005",2020-03-23,30.05
"35005",2020-03-24,10.05
"35005",2020-03-26,20.05
"35005",2020-03-29,30.05
"35006",2020-03-19,10.05
"35006",2020-03-23,10.05
"35006",2020-03-27,20.05
"35006",2020-03-28,10.05
"35006",2020-03-29,30.05
"35007",2020-04-05,10.05
"35007",2020-04-08,10.05
"35007",2020-04-12,10.05
"35007",2020-04-13,10.05
"35007",2020-04-15,10.05
"35009",2020-03-19,10.05
"35009",2020-03-24,20.05
"35009",2020-03-28,20.05
"35009",2020-03-29,10.05
"35009",2020-04-02,20.05
"35013",2020-03-17,20.05
"35013",2020-03-18,80.05
"35013",2020-03-19,30.05
"35013",2020-03-22,30.05
"35013",2020-03-23,10.05
"35015",2020-03-20,10.05
"35015",2020-03-23,20.05
"35015",2020-03-24,10.05
"35015",2020-04-04,20.05
